REGION_INDEX,TIME,STARTEND
-1,381.9231116771698,1676643469.1626508
3,883.7731099128723,1676644712.9118392
20,934.9561250209808,1676644797.3084295
13,968.0360071659088,1676644829.933495
1,1098.1762475967407,1676644927.3709784
9,1130.279369354248,1676644992.478797
23,1168.2303566932678,1676645030.6778069
10,1199.2120552062988,1676645061.3934705
19,1303.6670768260956,1676645166.072575
5,1325.7965314388275,1676645187.7519484
11,1334.6960425376892,1676645196.954581
22,1397.0467319488525,1676645259.3607993
21,1398.9648959636688,1676645261.4926705
6,1427.2969436645508,1676645289.1514633
24,1542.5825781822205,1676645405.4514208
17,1547.3987953662872,1676645409.8114638
15,1618.3941888809204,1676645480.4320128
2,1714.550404548645,1676645543.8523264
12,1684.3437736034393,1676645546.4353848
18,1698.069791316986,1676645560.422985
16,1718.2150709629059,1676645580.2740147
4,1785.2952489852905,1676645614.7234275
14,1913.170993089676,1676645775.3684623
7,1948.2190113067627,1676645809.950319
8,2291.390413045883,1676646153.5200026
0,2452.0802409648895,1676646281.7847455
25,2787.152895927429,1676646649.5978646
