REGION_INDEX,TIME,STARTEND
160,60.37444591522217,1676502657.3720229
40,72.04085874557495,1676502669.0823956
20,75.46892046928406,1676502672.5103369
120,87.07916736602783,1676502684.0770066
80,93.71249604225159,1676502690.5947506
60,100.45561623573303,1676502697.4968865
580,87.62986207008362,1676502713.2396193
0,122.4306046962738,1676502719.5380635
220,116.75024223327637,1676502741.887183
520,116.65560936927795,1676502742.0743027
260,118.26951146125793,1676502743.539215
180,134.7043833732605,1676502759.6147
140,165.5726490020752,1676502762.5706925
380,139.7194242477417,1676502765.0385833
300,143.03426265716553,1676502769.4538398
100,176.4587001800537,1676502773.4564207
500,156.35501909255981,1676502781.7738023
560,172.31582474708557,1676502797.9255495
240,173.54811215400696,1676502798.8176544
860,159.75865602493286,1676502819.3772414
720,162.1041398048401,1676502821.261619
820,165.25616216659546,1676502824.874816
900,167.72951340675354,1676502827.3482864
760,169.15561962127686,1676502828.546164
1120,169.9183235168457,1676502829.9855785
440,199.91356682777405,1676502832.509168
1040,174.05313682556152,1676502833.968903
660,198.92289996147156,1676502835.1288848
640,199.10430216789246,1676502835.310195
1180,178.1394076347351,1676502838.2064536
1500,152.9949734210968,1676502838.8338819
1200,180.53519701957703,1676502840.6021175
340,226.24705839157104,1676502852.0292668
360,226.59447693824768,1676502852.376743
1000,194.63801455497742,1676502853.9832978
880,195.48280143737793,1676502855.1017954
1260,171.8508062362671,1676502856.2267656
1160,196.74506282806396,1676502856.8122978
600,221.19524264335632,1676502857.401068
1140,201.08142185211182,1676502861.1484265
800,203.26386618614197,1676502862.8045979
540,241.47041296958923,1676502866.8886776
1080,207.11555290222168,1676502866.9671946
480,237.3177878856659,1676502869.9132795
1060,212.75017285346985,1676502872.7311184
1220,220.43052792549133,1676502880.4974735
161,223.13846969604492,1676502881.4233472
1560,197.62013959884644,1676502883.4208455
1520,199.30136585235596,1676502884.7301245
400,260.2510414123535,1676502885.5798528
1680,201.20037364959717,1676502886.6329868
1660,201.7650272846222,1676502887.198119
121,204.03933143615723,1676502889.7583084
200,264.6324772834778,1676502889.769195
1460,206.43612098693848,1676502891.3691504
1640,206.163587808609,1676502891.5965648
1580,207.56051445007324,1676502892.9893537
1360,209.0520782470703,1676502893.794009
1020,235.20263624191284,1676502894.8726223
1320,210.49374866485596,1676502895.3119013
1240,236.35623598098755,1676502895.731134
280,270.46784234046936,1676502895.9230676
940,239.47594571113586,1676502899.3035238
1920,173.25344824790955,1676502900.4406993
2000,177.20299220085144,1676502904.423852
1420,222.5661346912384,1676502907.536266
1540,223.28541684150696,1676502908.7138457
2140,183.01600551605225,1676502910.1968455
2060,183.92831873893738,1676502911.042183
980,252.81347036361694,1676502912.1835582
960,252.7898886203766,1676502912.4692676
420,281.0911762714386,1676502913.6867428
2180,189.19566893577576,1676502916.3900409
1760,226.32541060447693,1676502916.986457
840,257.7164235115051,1676502917.3351479
2220,190.13077235221863,1676502917.6848836
1300,234.1075005531311,1676502918.849434
920,260.48775815963745,1676502920.1065197
2020,193.98814868927002,1676502921.21077
21,248.5654468536377,1676502922.423783
1280,239.39627718925476,1676502923.8368356
2260,197.11954832077026,1676502924.6735458
1380,239.99711513519287,1676502924.9708226
620,289.46293210983276,1676502925.6690588
2200,200.43370056152344,1676502927.9878025
2040,202.64875864982605,1676502929.7625084
1100,270.3821609020233,1676502930.2338789
2280,202.74064445495605,1676502930.29471
1620,245.2006459236145,1676502930.6331882
581,218.193195104599,1676502932.5143723
1,211.44043707847595,1676502933.5987954
320,309.1819360256195,1676502934.9641004
2320,191.7581856250763,1676502936.440964
261,191.52327704429626,1676502936.553183
1340,252.72683334350586,1676502937.4690826
1940,210.60732054710388,1676502937.7679
1780,213.21088099479675,1676502940.2394505
1440,258.2187268733978,1676502943.152018
2100,216.74540209770203,1676502943.866126
2520,198.92716193199158,1676502944.6924047
2660,192.27133011817932,1676502945.146934
2380,203.89887881278992,1676502948.648786
2080,223.61954140663147,1676502950.7605681
2620,206.73413634300232,1676502952.0673678
740,292.70409059524536,1676502952.0946672
221,209.45821404457092,1676502952.9159431
2720,199.62584567070007,1676502952.9300535
2240,226.17216110229492,1676502953.7262905
181,195.78607654571533,1676502956.3553953
41,287.0651378631592,1676502957.603487
2560,213.5338797569275,1676502959.0143294
2540,214.47530317306519,1676502959.9565437
1960,234.56969666481018,1676502961.7302103
2340,217.4947497844696,1676502962.0478027
1600,276.7275376319885,1676502962.1562688
2420,217.8601427078247,1676502962.6276114
1880,236.12140369415283,1676502963.3330312
61,263.9787735939026,1676502963.5823977
1860,236.92142033576965,1676502964.1329868
1820,237.6778209209442,1676502964.7587705
2500,222.21593308448792,1676502967.6965168
2760,213.8106870651245,1676502967.7734947
2800,186.60425353050232,1676502971.4385152
301,202.28170132637024,1676502973.2364004
2880,188.68039393424988,1676502974.4984376
2640,224.67852973937988,1676502977.554037
2460,234.69220900535583,1676502979.4899173
2700,226.04087162017822,1676502980.0190098
141,218.83303809165955,1676502982.3228695
1720,296.36796474456787,1676502986.899616
1480,302.2010672092438,1676502987.189581
3180,203.81695532798767,1676502989.927481
2820,204.1093144416809,1676502989.9274766
1900,263.1032295227051,1676502990.29104
680,359.85189604759216,1676502996.0577092
3000,210.24449372291565,1676502996.0578036
3100,210.21571612358093,1676502996.0578766
460,363.4620759487152,1676502996.0577796
780,336.75902819633484,1676502996.294684
2300,269.21257066726685,1676502996.5738723
2780,211.82697296142578,1676502996.6613185
721,174.93356037139893,1676502997.2519104
1700,270.6512334346771,1676502997.8599346
2580,256.11126017570496,1676503001.8604672
3200,216.17586493492126,1676503002.2865067
2120,276.58089876174927,1676503003.7620306
2680,250.40087890625,1676503004.389863
1740,314.7974762916565,1676503005.4898314
3160,219.78686785697937,1676503005.918374
2980,221.50396013259888,1676503007.3172808
3300,222.02013611793518,1676503008.1308815
3280,223.9959647655487,1676503010.1068087
381,244.73258185386658,1676503011.1908493
2940,227.85564827919006,1676503013.668922
3140,228.68796753883362,1676503014.7978954
1501,175.14350509643555,1676503015.082816
3260,229.33657264709473,1676503015.4472353
3360,201.76880311965942,1676503017.0178647
700,359.1229782104492,1676503018.341016
2160,291.4661214351654,1676503018.6605546
521,276.1934242248535,1676503019.9032211
2840,234.8320882320404,1676503020.650284
901,193.1531102657318,1676503021.5549507
3220,237.95577931404114,1676503024.066606
-1,459.81635546684265,1676502564.686043
1121,194.54010009765625,1676503025.5538704
1400,342.0041170120239,1676503026.9848297
821,201.8871510028839,1676503027.780348
3320,241.6841447353363,1676503027.794517
2920,242.03045630455017,1676503027.843798
1800,304.5948414802551,1676503031.8966472
441,200.0198187828064,1676503033.941136
341,181.0691306591034,1676503034.048621
2400,290.6050760746002,1676503035.4035454
3120,250.43673586845398,1676503036.57725
3020,251.4376654624939,1676503037.2799008
2740,283.44806265830994,1676503037.402502
3240,253.97239804267883,1676503040.0835884
1840,313.44447588920593,1676503040.52562
1161,183.8558690547943,1676503041.7864625
761,213.5641098022461,1676503043.0758996
3440,195.77914762496948,1676503044.4586914
2440,302.53750944137573,1676503048.1431975
81,360.9422011375427,1676503052.4108474
3060,267.05639839172363,1676503052.89849
2860,268.2715919017792,1676503054.0896323
3500,207.4689257144928,1676503056.2646003
481,187.7375214099884,1676503058.5963438
1980,333.8176112174988,1676503061.0385332
1181,221.61195373535156,1676503061.095123
501,280.56066846847534,1676503063.713997
861,243.4022834300995,1676503063.7140098
3380,251.23690271377563,1676503067.0014288
3460,219.2452838420868,1676503067.7885349
1201,226.36422157287598,1676503068.3160272
1521,183.7683298587799,1676503069.8615074
2900,286.7165846824646,1676503072.5343862
1041,240.74384117126465,1676503075.9810958
1261,222.77189111709595,1676503080.0775852
661,246.76884007453918,1676503083.3516185
2960,298.52529311180115,1676503084.338572
1081,217.40935516357422,1676503085.2517416
2480,339.82384157180786,1676503085.3042383
541,220.15119552612305,1676503088.0304496
3480,245.34066939353943,1676503094.136489
601,236.09983730316162,1676503094.333375
101,317.9587287902832,1676503094.7040553
3520,230.59763026237488,1676503095.699934
201,205.33880066871643,1676503096.0288968
2221,178.89878344535828,1676503097.5939496
941,199.646098613739,1676503101.1341114
1641,210.6255247592926,1676503103.413606
1541,196.02079248428345,1676503105.7019775
1421,198.56645798683167,1676503107.637367
3560,202.00677132606506,1676503112.8050508
3420,270.77250051498413,1676503119.626414
1461,227.5136113166809,1676503119.8126523
2141,208.65315008163452,1676503119.8636413
2021,197.54927682876587,1676503120.0042927
621,193.5702998638153,1676503120.1710122
2261,197.34231567382812,1676503123.0485697
3040,337.5780498981476,1676503123.420332
561,327.3977863788605,1676503126.269866
801,262.47789549827576,1676503126.7381303
1761,210.59077763557434,1676503128.5427084
3580,218.24925136566162,1676503129.1780717
162,246.36438608169556,1676503129.7453468
2061,217.23654556274414,1676503129.9140017
981,220.6303834915161,1676503133.6959705
22,210.53703331947327,1676503133.9613328
1601,170.9399127960205,1676503133.9828873
3340,318.7687382698059,1676503134.0467796
2521,190.67169165611267,1676503136.286008
2721,182.3241651058197,1676503136.5023403
401,251.31529092788696,1676503137.8012004
262,201.46752405166626,1676503139.1149862
2101,195.57243967056274,1676503140.811377
1661,254.35757565498352,1676503143.2018063
1241,246.7282063961029,1676503143.3720827
961,229.3234302997589,1676503144.3274586
241,343.6373882293701,1676503144.768924
582,213.5146086215973,1676503147.6554537
3540,282.5953719615936,1676503147.66566
1681,259.6949326992035,1676503148.5384622
3400,334.8704650402069,1676503150.8386636
1881,187.53893494606018,1676503151.801485
2241,199.2880506515503,1676503153.894409
1581,260.70155787467957,1676503154.5512443
1361,259.1379163265228,1676503154.7246916
3660,229.83722114562988,1676503154.7524827
1001,300.53687262535095,1676503155.4661167
1321,260.95568561553955,1676503157.1917527
2360,412.6609261035919,1676503157.2139158
2661,213.2273232936859,1676503159.444455
2761,191.08948707580566,1676503160.1631103
2201,231.41489624977112,1676503160.202774
3740,218.9889349937439,1676503161.8160195
361,308.14403343200684,1676503162.6885612
2081,211.02090644836426,1676503162.7360723
1861,197.72356390953064,1676503162.7360773
1821,199.44608163833618,1676503165.157763
741,212.356351852417,1676503167.433036
2621,216.33674931526184,1676503169.24575
2701,188.5670735836029,1676503169.4164627
222,215.78673577308655,1676503169.772309
1281,246.9936125278473,1676503172.6218047
1061,299.44099855422974,1676503173.0682373
3720,231.45205330848694,1676503174.2792568
2641,195.97704792022705,1676503175.008201
1141,314.19894313812256,1676503176.2865016
3620,252.09335565567017,1676503177.0482736
3760,203.58607077598572,1676503177.0729628
1721,191.03315496444702,1676503178.9645174
1381,255.56366157531738,1676503182.058248
881,326.3104956150055,1676503182.8456316
2421,222.05328059196472,1676503185.6025221
2561,226.8928303718567,1676503186.758775
3161,179.62471723556519,1676503186.95123
2381,237.7845757007599,1676503187.6437242
3640,262.73807883262634,1676503187.7320654
641,351.59581208229065,1676503187.792143
1481,199.79030299186707,1676503187.8545332
2341,227.39078545570374,1676503190.2837179
3001,193.84896659851074,1676503190.8979328
2781,193.39680075645447,1676503191.4112368
1781,251.86342692375183,1676503193.0076935
302,219.01775550842285,1676503193.4383004
42,233.691468000412,1676503194.2744396
1621,261.84118819236755,1676503194.352621
2041,266.02305340766907,1676503196.7318413
122,306.3292005062103,1676503196.895131
841,279.01219177246094,1676503197.2585013
3680,256.0530049800873,1676503198.1531787
182,241.788480758667,1676503199.2383292
1301,285.252402305603,1676503205.068681
1502,191.09363865852356,1676503207.1132035
3101,209.77071857452393,1676503207.1497796
2581,204.53639578819275,1676503208.1641111
3880,203.71205401420593,1676503208.3232038
1941,273.73797821998596,1676503212.94163
1162,170.29430890083313,1676503213.046451
3080,428.01766633987427,1676503213.8596988
2600,468.8346321582794,1676503214.1679914
421,298.745831489563,1676503215.0502567
142,232.21636629104614,1676503215.437362
2821,227.32094049453735,1676503218.5161974
1921,317.37824416160583,1676503218.764523
2001,315.1905755996704,1676503220.6358845
461,223.63508415222168,1676503220.8966794
2301,223.83274030685425,1676503222.4349895
2121,219.2653534412384,1676503223.971686
3301,214.56867933273315,1676503224.0159545
2881,249.6699092388153,1676503225.4771252
2681,221.49421668052673,1676503226.766833
2801,256.25937819480896,1676503228.7358763
3860,227.7752137184143,1676503232.3862567
342,198.46209478378296,1676503234.1537673
1741,228.9533932209015,1676503237.2485988
3061,183.56553053855896,1676503237.3065352
62,273.4456524848938,1676503237.9131508
1841,199.061128616333,1676503240.5101657
3241,199.70438432693481,1676503240.660669
3600,317.94969296455383,1676503242.9045568
1341,305.69421124458313,1676503244.124818
1961,283.0342252254486,1676503245.6473684
382,234.95023369789124,1676503247.0603535
482,187.62497973442078,1676503247.2863941
1401,222.6089973449707,1676503250.4209616
762,207.76947832107544,1676503251.839536
3501,194.13523697853088,1676503251.9224005
3960,186.09365892410278,1676503253.8551607
2741,217.44171261787415,1676503255.7406626
3361,238.5469617843628,1676503256.5453138
3441,211.50828790664673,1676503257.0106778
2441,209.657151222229,1676503258.7448494
3900,222.75076389312744,1676503259.0867288
822,230.35170316696167,1676503259.1588352
3261,246.08109617233276,1676503262.3675418
2841,240.91875529289246,1676503262.4918735
3221,238.9104905128479,1676503263.8396888
1901,267.5232152938843,1676503263.862322
1202,195.35039687156677,1676503264.4689822
1021,366.52757024765015,1676503264.5965865
442,230.53206706047058,1676503265.3247988
1561,381.97932982444763,1676503266.2968962
2401,231.43139028549194,1676503267.702975
3321,238.82313537597656,1676503268.2530081
2501,301.79069924354553,1676503270.6405923
3181,280.6162917613983,1676503271.6368587
862,209.22927904129028,1676503274.6358612
2541,314.93096137046814,1676503276.2940779
522,256.8560037612915,1676503277.708244
2181,361.31627225875854,1676503278.5768678
3461,210.9608337879181,1676503280.1190321
3121,243.13495564460754,1676503280.592622
921,359.6435606479645,1676503282.2963102
3980,216.99187231063843,1676503285.1143804
281,387.4790663719177,1676503286.757576
3141,272.1322021484375,1676503287.8620968
1042,211.27596282958984,1676503288.2563531
2281,356.9685137271881,1676503288.3786194
2222,193.73931550979614,1676503292.2567782
2941,279.7207667827606,1676503294.2495153
542,206.3653130531311,1676503295.3338742
2142,174.90433621406555,1676503295.9349813
1101,363.4608721733093,1676503296.024314
662,211.90192914009094,1676503297.0797105
3780,324.25281834602356,1676503298.0216036
1422,190.87458443641663,1676503299.5444803
681,302.67087984085083,1676503299.6360507
1462,179.2127230167389,1676503300.2633631
2861,245.9068341255188,1676503300.869597
1262,220.19780659675598,1676503301.6118853
1602,167.04102683067322,1676503301.85443
3201,299.9482283592224,1676503303.4343035
4020,203.72366333007812,1676503303.441934
2461,324.54975509643555,1676503304.9881759
622,184.13256311416626,1676503305.1627147
102,209.28585839271545,1676503306.9994628
