REGION_INDEX,TIME,STARTEND
-1,451.53637194633484,1676632872.087661
2,324.4443714618683,1676633557.8823566
3,350.80604338645935,1676633584.2443676
19,366.1200432777405,1676633599.7679908
13,387.6912341117859,1676633621.314267
32,368.68579626083374,1676633631.3899174
4,398.34569239616394,1676633631.89333
39,378.07166719436646,1676633641.2129319
21,382.408634185791,1676633645.061056
67,357.19134187698364,1676633656.5635908
28,395.1833837032318,1676633658.0782006
14,427.014306306839,1676633660.6615486
95,347.257572889328,1676633678.6093879
10,452.34869718551636,1676633685.871907
1,453.4758474826813,1676633686.964259
20,427.73733377456665,1676633690.3641467
45,394.9674575328827,1676633694.6546016
54,398.72658133506775,1676633697.8731842
43,432.6879279613495,1676633699.0809996
92,368.4740402698517,1676633699.6987574
34,440.7282507419586,1676633703.8524268
12,473.6597514152527,1676633707.2828844
11,479.14620208740234,1676633712.669521
25,453.4122734069824,1676633716.3600986
35,456.9609990119934,1676633719.728703
63,428.568856716156,1676633728.1451795
66,429.2145822048187,1676633728.7223084
47,439.1886177062988,1676633738.875988
15,507.6719081401825,1676633741.3191986
90,418.21870851516724,1676633741.3926039
29,481.59768080711365,1676633744.138019
27,485.82187509536743,1676633748.460889
31,487.2086703777313,1676633749.8402455
16,520.9459247589111,1676633754.7210085
75,432.3535294532776,1676633755.0513103
24,493.85912919044495,1676633756.7074213
85,437.6076064109802,1676633760.3976378
68,467.4360797405243,1676633766.8081677
36,505.51114535331726,1676633768.1553764
22,506.2428951263428,1676633768.8958905
78,446.15369391441345,1676633769.3138032
72,447.62276124954224,1676633770.4980376
26,509.49656891822815,1676633772.1341581
88,452.6590850353241,1676633775.4488583
33,514.1700320243835,1676633776.8732119
40,528.5758609771729,1676633791.1787653
84,470.6912610530853,1676633793.4812355
58,497.357045173645,1676633796.8633523
69,498.6184148788452,1676633797.9905064
6,568.1342031955719,1676633801.6299884
51,504.3442704677582,1676633803.4967864
64,505.57077050209045,1676633805.147072
50,509.28681564331055,1676633808.4335098
61,509.2680571079254,1676633808.5207593
17,581.5862727165222,1676633815.1864326
7,586.234700679779,1676633819.745781
65,524.4028420448303,1676633823.9104426
41,571.9378581047058,1676633834.540863
56,544.7277688980103,1676633843.9390733
37,581.9586935043335,1676633845.1000156
93,519.437891960144,1676633850.8364277
23,591.3359673023224,1676633854.021466
59,558.3761789798737,1676633857.6726787
52,560.6729423999786,1676633859.821846
5,641.13849401474,1676633874.6861477
79,551.5261542797089,1676633874.686156
57,576.0316445827484,1676633875.5392168
60,607.8208329677582,1676633907.1175148
80,595.1501252651215,1676633917.668847
8,692.1921856403351,1676633925.7184236
9,692.5569794178009,1676633926.0832398
70,630.0050432682037,1676633929.3770862
44,634.7577846050262,1676633933.5895214
82,617.248792886734,1676633939.8706088
71,620.7228028774261,1676633943.05059
62,645.8840651512146,1676633945.13665
48,647.6900339126587,1676633947.3772953
94,616.0877139568329,1676633947.90317
42,699.6997821331024,1676633966.007995
74,646.8011231422424,1676633970.2014346
76,659.9254426956177,1676633982.5390003
38,720.1582789421082,1676633983.3418112
18,769.1963512897491,1676634002.844245
55,705.024224281311,1676634004.2361212
81,683.4976079463959,1676634006.0166962
73,691.9747269153595,1676634014.8495107
89,697.1684079170227,1676634019.9586377
0,788.304835319519,1676634021.7056153
87,699.5911448001862,1676634022.3814118
30,774.7131214141846,1676634037.547348
83,754.094212770462,1676634076.7151442
77,763.2298057079315,1676634085.8432372
86,785.6919384002686,1676634108.4820986
53,830.6583137512207,1676634129.8184252
91,1164.4539513587952,1676634488.2321615
49,1444.4153118133545,1676634744.1023405
46,1651.745486497879,1676634951.4327419
