REGION_INDEX,TIME,STARTEND
-1,387.9286353588104,1676759676.6236722
9,483.318320274353,1676760514.7420435
15,486.5633542537689,1676760517.1451094
17,506.489070892334,1676760537.1313999
16,525.1779074668884,1676760555.7954895
31,520.9868087768555,1676760557.9064565
5,559.9977338314056,1676760590.7984576
8,576.2031123638153,1676760607.6003091
1,578.236718416214,1676760608.964599
3,603.5213785171509,1676760633.9398704
0,617.6126909255981,1676760648.3606977
10,621.4513363838196,1676760652.8484285
22,627.6965961456299,1676760658.539436
28,622.315096616745,1676760659.2753804
48,606.28116106987,1676760668.3427074
14,650.6277730464935,1676760681.295484
13,651.4497213363647,1676760682.1175928
38,626.7578737735748,1676760688.338973
26,662.2101316452026,1676760699.1418602
43,649.3260743618011,1676760711.4046707
11,688.1167392730713,1676760719.513831
30,686.0856721401215,1676760723.0053575
40,678.4313390254974,1676760741.4643135
34,682.3961133956909,1676760743.6434703
42,694.7080733776093,1676760756.709843
24,742.4319682121277,1676760773.2748582
19,763.7542660236359,1676760794.434636
33,734.4664378166199,1676760795.578313
2,771.8008482456207,1676760802.2200668
35,750.0102713108063,1676760811.7540967
12,783.3472318649292,1676760814.744166
54,723.4976971149445,1676760816.3579428
29,782.6142611503601,1676760819.6010323
7,827.3098835945129,1676760858.7065425
53,797.2307505607605,1676760890.068199
36,833.3835771083832,1676760894.9342926
51,836.9145703315735,1676760898.9238431
58,811.1585838794708,1676760903.9084697
18,873.9498560428619,1676760904.6293855
52,846.343407869339,1676760939.0959375
23,926.7343008518219,1676760957.5772805
50,896.1031606197357,1676760960.690008
46,923.4676370620728,1676760986.5195658
4,975.1353521347046,1676761005.9342349
47,952.7427272796631,1676761015.0410058
25,1002.574704170227,1676761032.9589932
21,1051.3066627979279,1676761082.149407
32,1030.706872701645,1676761091.8802354
20,1072.1567747592926,1676761102.9999702
37,1114.1105031967163,1676761180.3504758
56,1089.5767018795013,1676761184.1195614
6,1164.7470796108246,1676761196.7842164
45,1191.219450712204,1676761254.1516888
41,1261.8015353679657,1676761323.8031702
44,1538.461655139923,1676761600.5403612
27,1692.8542687892914,1676761729.7861872
49,1748.5807347297668,1676761813.1641638
55,1758.6739346981049,1676761853.402288
39,1909.9309101104736,1676761971.5180962
57,2019.8249385356903,1676762114.1762383
