REGION_INDEX,TIME,STARTEND
-1,379.49293637275696,1676819914.6080244
31,541.0034837722778,1676820828.7747982
29,554.2835898399353,1676820842.0549054
36,546.2793169021606,1676820855.09735
0,620.5783627033234,1676820869.327351
34,589.4518327713013,1676820898.145035
20,618.5886673927307,1676820906.5286536
3,652.7708878517151,1676820908.9656303
6,645.4070465564728,1676820911.4258323
38,626.8890821933746,1676820935.5504663
32,686.3163850307465,1676820974.0876434
2,735.7983996868134,1676820991.3523736
8,721.7636263370514,1676821008.7535799
21,721.1439232826233,1676821009.2333996
7,745.6927137374878,1676821011.7115743
25,751.2007339000702,1676821039.1406336
15,754.0673129558563,1676821041.441892
19,767.7254693508148,1676821055.822004
37,767.2748506069183,1676821075.9574685
1,838.7484381198883,1676821087.2773447
5,825.7667505741119,1676821091.7850604
14,918.3732359409332,1676821205.6818442
40,904.4923579692841,1676821213.235923
30,937.2365479469299,1676821225.0077972
28,943.95166015625,1676821231.7231538
24,963.7122449874878,1676821251.652489
22,966.490983247757,1676821254.4309568
41,956.301317691803,1676821265.1897879
11,985.2607574462891,1676821272.2237656
18,992.7019674777985,1676821280.006637
13,998.7842237949371,1676821286.0713432
16,1002.1207284927368,1676821289.4075174
12,1065.1314063072205,1676821352.4182584
9,1066.1443421840668,1676821353.107641
26,1093.6779506206512,1676821381.6174004
10,1153.3978271484375,1676821440.361292
27,1165.1804757118225,1676821452.95171
39,1179.704907655716,1676821488.4279864
35,1266.8508343696594,1676821575.511809
4,1345.8041410446167,1676821601.9988072
42,1301.6773073673248,1676821610.560624
33,1499.5710890293121,1676821808.2371511
23,1703.5301275253296,1676821991.4700227
17,2059.276054382324,1676822346.5630927
