REGION_INDEX,TIME,STARTEND
-1,358.97300457954407,1676552680.8996866
5,834.9147639274597,1676553866.5501444
22,873.4610850811005,1676553928.1215954
9,956.6224310398102,1676553988.1495965
16,971.4931225776672,1676554003.1585777
18,1002.5730345249176,1676554057.3309846
11,1106.2333421707153,1676554137.720583
20,1153.3800728321075,1676554207.874002
12,1253.9718267917633,1676554285.530504
13,1288.2581062316895,1676554320.1247473
25,1298.1282460689545,1676554353.3587222
6,1349.0559570789337,1676554380.5796597
2,1399.673928976059,1676554431.2338955
1,1421.225204706192,1676554452.7132785
24,1402.3513672351837,1676554457.1157744
10,1569.3472061157227,1676554600.7978117
19,1574.948673248291,1676554629.5002322
15,1610.4181962013245,1676554641.9680681
14,1616.475117444992,1676554648.1285977
4,1710.5508494377136,1676554741.9817111
0,1787.7410695552826,1676554819.2322316
23,1799.3177440166473,1676554854.0242133
17,1804.769772052765,1676554859.5275474
7,1859.3031587600708,1676554890.8418918
3,1995.7235803604126,1676555027.168358
8,2251.3348174095154,1676555282.9185627
21,2836.2414259910583,1676555890.7994814
