REGION_INDEX,TIME,STARTEND
-1,376.93967270851135,1676552582.0050793
17,1354.5231094360352,1676554322.5595815
13,1355.88565158844,1676554323.9793582
16,1363.1493887901306,1676554331.023361
14,1511.8130185604095,1676554479.8304658
1,1520.9034600257874,1676554488.7432518
9,1571.0433192253113,1676554538.8004408
7,1719.7032465934753,1676554687.4794369
10,1749.2148442268372,1676554717.26813
12,1754.5343251228333,1676554722.6254199
2,1870.4195792675018,1676554838.5388322
3,1905.4558300971985,1676554873.550684
6,2281.802346944809,1676555249.617685
8,2310.798790693283,1676555278.6324463
0,2471.258834838867,1676555439.4781332
15,2639.7681617736816,1676555607.7853172
11,2692.916230201721,1676555660.66776
5,2726.3160004615784,1676555694.4829645
4,2810.50310921669,1676555778.8756166
18,4257.827131986618,1676557226.5037715
