REGION_INDEX,TIME,STARTEND
-1,552.1970474720001,1676752173.0901284
3,921.1814067363739,1676756215.5403094
15,842.8741474151611,1676756243.0215025
9,924.6711294651031,1676756260.9410818
12,929.774665594101,1676756298.4455273
6,985.1636533737183,1676756321.445922
0,1107.2054133415222,1676756341.1895826
17,999.3481945991516,1676756399.7476244
11,1097.6624903678894,1676756434.107582
2,1162.5305099487305,1676756435.3180292
16,1043.8625493049622,1676756444.2031076
26,988.7023084163666,1676756452.3806984
31,1012.356457233429,1676756487.4337316
10,1158.3647406101227,1676756494.8912704
20,1122.4056408405304,1676756535.075848
7,1217.2972166538239,1676756554.4046617
24,1150.1673324108124,1676756581.664364
1,1369.3029098510742,1676756642.9702766
30,1243.396582365036,1676756718.264721
28,1266.2919220924377,1676756730.0847642
22,1322.8136019706726,1676756754.4334126
5,1521.9588558673859,1676756816.5968623
18,1425.883000612259,1676756826.229982
19,1436.5864732265472,1676756837.162341
13,1503.0498893260956,1676756871.2747195
33,1351.5898962020874,1676756878.2990494
27,1442.7568638324738,1676756906.4375598
32,1495.2188467979431,1676756991.8404741
25,1591.2330000400543,1676757054.7065597
23,1694.7446784973145,1676757126.244609
21,1750.1234455108643,1676757164.7203045
29,1713.6175565719604,1676757188.5198412
8,1927.4095122814178,1676757268.5124152
4,2273.7134749889374,1676757569.0601737
14,2847.6343870162964,1676758248.1174617
