REGION_INDEX,TIME
-1,7491
4,287.1857523918152
1,298.5204074382782
5,316.66492342948914
15,330.1875057220459
18,337.3376166820526
3,373.4920997619629
8,375.1923232078552
12,377.0190031528473
13,434.7169494628906
7,529.1607897281647
23,194.86314344406128
9,552.8838801383972
22,211.99412631988525
6,559.9091017246246
16,584.5223212242126
11,692.913384437561
10,699.6013512611389
24,335.54460978507996
20,438.9992730617523
0,744.276162147522
17,797.9778439998627
38,172.65370416641235
21,694.3510353565216
26,655.2302658557892
25,665.1537933349609
19,814.8986215591431
34,405.63061594963074
27,719.8104581832886
30,609.1046776771545
35,480.40818524360657
31,639.8298318386078
28,680.644003868103
32,666.4946522712708
29,684.6607782840729
33,667.3030359745026
40,380.11199402809143
49,116.50712823867798
14,1377.3602890968323
44,281.8830440044403
42,374.1836929321289
45,320.2741768360138
46,312.7145264148712
47,364.43631744384766
52,317.0340383052826
51,370.51881670951843
2,1638.6015646457672
58,330.2818992137909
39,988.8605918884277
59,403.8836531639099
57,484.33730244636536
55,576.4712793827057
54,608.8661844730377
56,531.1461029052734
53,787.4546325206757
41,1092.1725301742554
50,890.2995452880859
60,681.4734857082367
36,1492.7266747951508
37,1508.5579407215118
62,709.9849576950073
43,1248.628491640091
61,757.4383833408356
63,708.0988235473633
64,808.5270576477051
75,322.7195973396301
67,652.7735226154327
65,814.5095963478088
66,781.3363447189331
71,722.5373826026917
70,750.1135325431824
48,1527.1422846317291
69,877.1654379367828
74,745.9960730075836
80,573.2327258586884
87,320.53545022010803
68,1096.0353424549103
76,901.3145704269409
79,822.9207479953766
78,898.8599126338959
92,305.9018244743347
89,494.6102201938629
90,463.96579480171204
77,997.7328474521637
93,329.4100103378296
72,1332.53333568573
73,1358.4775519371033
102,204.60357356071472
94,551.9952390193939
98,353.29466009140015
91,721.9521126747131
95,620.8438537120819
85,1208.981338262558
97,680.9618763923645
81,1581.7578392028809
96,858.7878789901733
82,1568.3151342868805
110,240.78062200546265
106,504.06857776641846
84,1562.1667160987854
108,509.3174002170563
111,275.51134514808655
116,211.26565837860107
101,1083.1447942256927
83,1909.6448211669922
118,306.25431632995605
103,1035.248794078827
99,1251.5090417861938
124,82.84079718589783
125,87.16405129432678
115,532.6093740463257
114,541.374037027359
100,1313.9879550933838
123,155.02827167510986
117,533.4745714664459
86,2017.4391236305237
131,65.29345202445984
119,513.8470144271851
121,314.5364236831665
126,136.07049012184143
113,678.2503726482391
137,61.86580419540405
120,501.0040066242218
130,224.41201448440552
88,2184.182152748108
128,284.8411650657654
129,328.902973651886
132,322.7467131614685
112,1021.939868927002
107,1408.696387052536
138,282.51759576797485
135,312.9048955440521
104,1499.4790391921997
133,479.9859268665314
109,1423.9184153079987
141,378.28643679618835
134,570.6202154159546
145,313.41919207572937
142,426.95209527015686
139,594.7129664421082
122,958.2892410755157
155,199.97986435890198
143,623.4729101657867
152,401.02695536613464
136,922.4784083366394
144,707.4905076026917
149,638.3303332328796
156,346.98007249832153
153,629.1889846324921
160,360.4109947681427
105,2391.427025794983
140,1175.3056263923645
150,1038.8474040031433
164,410.5291521549225
170,60.04874300956726
157,782.1054475307465
167,267.1662428379059
165,486.19161581993103
162,543.691440820694
163,536.6385822296143
169,228.62390089035034
127,1609.8615219593048
158,883.772828578949
148,1304.4936153888702
168,354.1024007797241
161,756.8808999061584
146,1403.4967257976532
180,76.67713189125061
166,527.0986964702606
176,240.96945571899414
173,294.11726689338684
181,147.72205519676208
159,1019.9702944755554
178,296.4516456127167
174,373.07459688186646
147,1625.9355764389038
188,216.9422745704651
154,1426.0104258060455
175,558.2268362045288
186,428.2784962654114
177,617.8320264816284
182,509.47415232658386
185,449.6342360973358
187,411.2488763332367
194,251.53881239891052
184,547.778520822525
197,201.94687390327454
193,393.01524806022644
196,357.3969831466675
179,888.6879832744598
172,987.6156895160675
201,267.8118612766266
204,322.97652792930603
206,307.5277900695801
189,951.2101359367371
192,898.6212439537048
208,328.2681522369385
198,644.2540605068207
211,92.8143482208252
183,1122.1069748401642
151,2360.630834579468
202,671.3567655086517
203,583.3126373291016
171,1484.4664978981018
217,57.313701152801514
215,159.29151010513306
212,209.9401078224182
213,214.2553584575653
207,541.5213260650635
221,127.04651379585266
216,197.7711420059204
205,703.1002731323242
225,104.37215781211853
224,208.1584689617157
220,403.1404273509979
191,1439.9652495384216
222,402.66660714149475
230,206.07838606834412
227,296.2306637763977
209,815.2940318584442
210,711.9486434459686
195,1429.0757596492767
226,467.5987060070038
231,321.55830121040344
190,1710.7874882221222
200,1402.595419883728
237,270.686758518219
232,419.4508304595947
199,1470.9950840473175
223,675.8869957923889
236,368.7130823135376
239,333.0434846878052
242,260.5329349040985
235,474.1506345272064
214,1013.6532590389252
243,281.80339646339417
228,929.2891104221344
244,458.8942918777466
247,429.8552145957947
255,128.27191042900085
