REGION_INDEX,TIME
179,913.7367224693298
204,328.39918756484985
183,1031.0511951446533
189,932.8191103935242
206,286.5134708881378
151,2362.5140788555145
192,892.6563835144043
198,641.1742086410522
211,92.42393851280212
208,313.108993768692
171,1484.7426249980927
217,67.12890601158142
203,579.1443147659302
212,199.16179966926575
215,155.72476172447205
213,213.81715726852417
202,706.2958171367645
216,191.3267912864685
221,128.86278533935547
207,544.9627912044525
205,703.6897902488708
225,111.08707594871521
224,209.22982144355774
220,400.8157625198364
191,1447.0568721294403
222,374.3478322029114
230,219.1871600151062
227,296.6024270057678
210,695.685968875885
226,469.1921896934509
209,796.4836189746857
195,1483.2321610450745
190,1699.975997686386
231,321.8933308124542
200,1405.9572358131409
223,643.8103921413422
237,264.50805282592773
199,1548.7136039733887
232,418.83984541893005
214,948.169596195221
236,366.2171742916107
242,264.1217293739319
235,499.2441074848175
239,337.5423672199249
243,285.443345785141
228,929.3677403926849
244,463.2910852432251
247,453.89415287971497
246,475.7985723018646
255,126.60768914222717
248,481.47222924232483
219,1351.8870029449463
253,359.52279591560364
256,88.4481086730957
249,533.6625187397003
257,183.20707178115845
240,872.2386441230774
252,570.5175426006317
261,177.53375577926636
218,1581.1813871860504
234,1117.798576593399
259,225.6212854385376
265,58.77229714393616
271,69.98342609405518
251,708.7101490497589
262,270.37594056129456
238,1074.2870330810547
250,785.6084160804749
264,203.86183667182922
245,919.5683526992798
260,394.3515875339508
276,224.92827033996582
267,404.5064845085144
272,371.47424364089966
269,484.3391144275665
254,956.066440820694
279,331.10989928245544
241,1453.6278719902039
233,1669.173665046692
283,371.89672017097473
282,431.5069634914398
268,935.7611722946167
284,624.4930469989777
266,1180.0630855560303
277,1002.6208622455597
285,646.2956137657166
275,1086.4680485725403
258,1484.504153251648
287,708.5788824558258
229,2619.942604780197
274,1179.561496257782
290,373.5077142715454
298,49.486114501953125
296,97.7364764213562
288,507.7300250530243
297,124.81158900260925
289,505.92988443374634
294,228.63129305839539
263,1641.6541953086853
301,182.7701051235199
273,1461.8869433403015
295,360.02755880355835
300,270.9333484172821
308,75.60724020004272
307,146.97902274131775
299,347.1085488796234
270,1635.8103709220886
302,287.74408197402954
292,528.3361644744873
286,1184.0976884365082
293,584.3319411277771
303,404.40537571907043
314,138.84494304656982
313,175.32175183296204
291,741.7695550918579
304,525.2237823009491
280,1551.4707310199738
281,1549.984982252121
317,280.31393599510193
319,303.41414189338684
318,385.80773997306824
322,351.3461310863495
306,921.8177707195282
327,362.74281644821167
310,944.0153422355652
330,358.93946981430054
329,445.5374639034271
278,2414.493100166321
309,1184.3745250701904
332,443.68358993530273
323,909.0817716121674
311,1229.3431396484375
328,779.8613531589508
333,357.0414357185364
341,113.2445855140686
326,1021.1122896671295
334,471.5888600349426
336,408.34478878974915
343,53.659239768981934
338,277.67531514167786
342,191.55094933509827
315,1447.6011781692505
305,1705.5972862243652
331,792.112122297287
312,1528.6429190635681
339,357.5547637939453
316,1524.012971162796
335,658.709047794342
346,232.17345595359802
347,240.90049719810486
349,236.61561465263367
337,579.4653842449188
351,224.73884415626526
344,374.3095893859863
345,375.2028262615204
324,1460.2033410072327
353,344.4042389392853
356,251.0907425880432
325,1559.6255481243134
348,439.5311300754547
354,425.06039094924927
365,215.6296145915985
321,1958.159069776535
340,940.682375907898
350,694.5456585884094
362,448.0029146671295
320,2108.889684200287
366,405.35447001457214
369,387.581570148468
352,917.4966802597046
360,749.751053571701
357,871.6256186962128
374,340.0687756538391
364,943.190643787384
370,629.3488519191742
355,1189.9002351760864
379,329.96639347076416
380,321.68705558776855
361,1151.140103816986
375,626.1314468383789
378,517.8126544952393
367,1087.7985155582428
388,108.8653929233551
389,64.41982817649841
381,488.8180549144745
384,274.97107315063477
387,209.4090394973755
376,829.4446232318878
390,159.59240698814392
377,789.5934364795685
385,386.7845377922058
363,1443.5149915218353
359,1521.845959663391
394,197.36804270744324
382,531.916205406189
395,187.25525403022766
383,587.031406879425
397,263.74429082870483
392,403.9226665496826
399,228.83573579788208
396,425.20883989334106
401,332.90262508392334
404,379.0630843639374
371,1542.3769080638885
373,1528.16228890419
372,1561.1690475940704
407,281.3311765193939
398,572.6722099781036
386,923.9216239452362
393,780.6953492164612
413,114.41054892539978
368,1955.5220077037811
402,617.5525965690613
358,2339.6188333034515
412,313.50760221481323
416,344.81690979003906
400,922.1477372646332
405,929.1338131427765
403,1110.7590534687042
391,1359.0735306739807
424,329.8187608718872
408,1035.9684281349182
426,298.62226963043213
411,906.3519661426544
423,604.7700922489166
428,308.3987545967102
422,703.4626250267029
414,1018.4582107067108
417,982.2607264518738
420,924.3616812229156
435,89.83330249786377
429,376.71482706069946
436,87.35291266441345
421,990.6924338340759
427,502.4564542770386
409,1339.8506202697754
406,1521.146445274353
441,137.1859428882599
446,31.863200187683105
433,400.10954689979553
425,912.04354429245
440,298.5849244594574
410,1556.9763436317444
432,556.1288688182831
445,218.09535098075867
447,163.4704065322876
438,385.66022777557373
448,246.94400644302368
452,124.9753885269165
431,739.022186756134
442,438.01685667037964
434,602.3044867515564
443,443.10304379463196
430,867.7992587089539
418,1570.1260242462158
419,1552.0326483249664
444,567.8991327285767
449,426.0871105194092
458,247.62127232551575
456,317.8910484313965
439,782.959538936615
415,1868.1702778339386
457,411.953889131546
463,295.8703134059906
453,560.0722467899323
461,381.72358441352844
467,373.6225028038025
473,243.43784189224243
450,908.7361235618591
468,440.5425591468811
474,321.3239378929138
469,558.5180265903473
478,138.33559441566467
437,1440.2419703006744
462,905.3905169963837
466,782.191507101059
481,123.06858253479004
472,607.5362842082977
483,66.74566745758057
482,178.16328883171082
476,455.0738437175751
479,411.6189274787903
485,224.75064778327942
477,531.4426672458649
475,675.2499492168427
471,962.2937331199646
487,347.2649881839752
484,417.5556700229645
490,260.99870777130127
494,96.78933596611023
454,1580.6771647930145
492,215.2463662624359
493,181.46610808372498
489,370.6041786670685
491,298.00168633461
488,472.7801411151886
459,1567.3502957820892
470,1296.6164271831512
455,1743.080757856369
464,1544.5877323150635
465,1531.0328187942505
500,223.4527485370636
495,321.3688337802887
480,928.2311644554138
506,187.782301902771
486,808.6497020721436
497,400.0313763618469
460,1968.6137461662292
509,307.265780210495
511,328.51634645462036
451,2313.9078228473663
505,604.9189002513885
515,408.05232763290405
518,285.95108675956726
513,579.498587846756
498,972.6912875175476
514,655.1099090576172
501,986.7854177951813
496,1089.6584823131561
519,339.46495962142944
520,318.8901696205139
504,995.2366778850555
510,847.3681001663208
528,86.10373163223267
529,92.93663144111633
517,597.6999795436859
527,138.89016437530518
524,208.49297499656677
507,1028.0471699237823
533,168.19370698928833
525,343.41220569610596
534,223.4019901752472
502,1364.1218926906586
532,311.24791836738586
521,692.597918510437
499,1473.7417409420013
522,611.4412462711334
503,1431.8724229335785
523,600.9751570224762
535,354.1428744792938
538,237.8628716468811
543,110.19151592254639
539,229.6426432132721
548,94.09908604621887
536,458.7625868320465
508,1470.0611689090729
541,278.94036054611206
537,478.3945529460907
542,346.88937997817993
512,1544.9975233078003
516,1345.308916568756
553,266.11532759666443
545,482.9823784828186
526,954.6387152671814
556,400.4487729072571
559,312.93972301483154
552,559.010645866394
558,320.73516511917114
562,332.16375613212585
540,995.4216022491455
557,629.8774702548981
546,932.3006036281586
551,863.6392443180084
560,599.9019696712494
565,327.9811849594116
566,325.2890393733978
530,1434.8084499835968
531,1492.4902780056
575,55.68253183364868
574,114.75845241546631
570,231.83083963394165
573,150.53580331802368
549,1113.5284414291382
563,580.7775089740753
544,1200.827262878418
564,510.11591053009033
554,1059.0106873512268
580,102.03897285461426
571,324.6477007865906
578,172.732727766037
587,63.66554117202759
582,235.7030861377716
547,1459.7121300697327
588,160.22400426864624
550,1400.2910466194153
567,687.024658203125
577,407.35344648361206
581,327.6517598628998
579,338.55049896240234
583,330.3975477218628
569,588.7636947631836
595,215.7463481426239
584,575.7324907779694
589,466.7497835159302
594,323.7004539966583
561,1439.9893727302551
591,479.06100392341614
572,978.3214058876038
599,502.0091915130615
596,539.1918694972992
600,457.1452360153198
601,408.7221121788025
568,1326.4930510520935
555,2057.195209503174
604,339.699746131897
586,989.4667725563049
592,920.0947813987732
576,1403.7408018112183
585,1272.5792617797852
609,377.3776469230652
590,1165.2645435333252
612,446.03794169425964
614,450.05353450775146
611,532.6350066661835
615,390.9392759799957
610,617.149867773056
622,78.65953254699707
613,597.477189540863
623,69.90681195259094
621,157.83059096336365
597,1421.6481988430023
593,1451.4534277915955
602,1119.9973208904266
598,1445.7655353546143
608,1008.7479867935181
627,208.10236072540283
619,503.99324464797974
616,673.3599784374237
626,349.7194700241089
628,344.69835662841797
632,278.1520097255707
617,760.3078925609589
625,486.1977164745331
633,322.03582286834717
640,122.66348814964294
624,617.5032622814178
629,518.6866490840912
618,901.0295662879944
639,218.66428232192993
605,1521.7704203128815
644,81.9658555984497
634,459.78705739974976
607,1556.376594543457
636,409.393878698349
606,1605.9105372428894
620,951.9658780097961
648,324.3226087093353
645,386.7183175086975
654,304.67442321777344
631,1021.1871266365051
603,2214.7570798397064
643,679.8662719726562
637,1022.4225194454193
657,298.097186088562
635,1168.683653831482
656,440.4085204601288
660,345.01428508758545
649,909.5110893249512
646,1007.9364688396454
630,1584.4033424854279
662,369.8435547351837
653,1029.8253355026245
641,1373.4354107379913
647,1264.221250295639
668,199.96932649612427
638,1518.729572057724
661,517.7966597080231
670,117.01172161102295
655,953.0258119106293
669,135.10972142219543
671,76.82138085365295
658,799.9738330841064
663,541.0426454544067
659,810.4224760532379
682,44.12115979194641
642,1537.2669696807861
667,483.7815022468567
676,206.18022203445435
650,1436.8192234039307
652,1433.229808807373
664,739.8313388824463
677,263.4729697704315
674,315.7628688812256
691,59.86422252655029
684,211.0319423675537
690,107.65660190582275
665,761.2846047878265
651,1599.911134004593
678,462.58996057510376
687,250.39133477210999
683,345.518963098526
695,123.9635181427002
666,887.6302328109741
679,589.6968741416931
688,412.2674160003662
689,505.5276153087616
675,785.208010673523
698,416.31615376472473
696,577.477648973465
703,360.1945357322693
681,1007.8103914260864
686,938.3111686706543
699,810.5646812915802
685,1126.2198073863983
673,1394.7410531044006
707,364.52966022491455
705,620.3085932731628
709,351.6520848274231
708,386.45545625686646
710,285.47076058387756
704,680.3893172740936
706,577.5626683235168
672,1544.9101085662842
721,33.89004588127136
715,160.83228516578674
720,120.04817271232605
711,300.6126825809479
716,212.72323608398438
692,1257.6652867794037
719,169.26869869232178
694,1259.5324606895447
697,1205.5014443397522
680,1684.328394651413
712,365.7113666534424
713,420.89909315109253
693,1440.0006866455078
731,141.5028076171875
702,1248.7484381198883
701,1295.7993619441986
717,464.4108819961548
736,39.30335593223572
730,238.4136462211609
727,300.77351450920105
725,331.43089056015015
726,338.8331108093262
724,425.0164067745209
737,227.72221755981445
700,1537.8688757419586
741,215.32520151138306
714,800.7481787204742
728,585.4397461414337
732,536.7229294776917
735,432.1927366256714
734,463.78306555747986
744,314.48622822761536
718,988.2964146137238
750,291.3340063095093
748,370.7424681186676
753,221.02370953559875
747,442.39874362945557
757,83.00238347053528
754,299.3690938949585
738,845.1794068813324
760,70.04369139671326
761,89.94593667984009
755,319.9065845012665
751,603.3582482337952
752,611.4992535114288
762,96.24088978767395
733,1114.0478870868683
749,707.1630234718323
740,1085.9574627876282
756,520.4591729640961
758,483.9767723083496
766,186.82838439941406
769,230.37929844856262
771,102.87364196777344
723,1621.2149245738983
770,183.13756585121155
722,1668.5426766872406
764,398.75992918014526
768,344.6326525211334
772,184.80976748466492
739,1417.8637387752533
729,1671.6904854774475
767,464.07235956192017
765,554.8211369514465
779,302.9273102283478
783,275.01781010627747
775,424.098623752594
759,969.2330017089844
746,1554.5095262527466
773,590.7059333324432
745,1599.3218443393707
777,501.95587062835693
782,573.2912414073944
778,694.0060725212097
743,1979.0000610351562
791,267.7601661682129
792,303.85340332984924
787,475.1391489505768
742,2138.219089746475
786,615.8499581813812
776,999.6448180675507
763,1408.5270142555237
797,294.6676609516144
794,376.3433346748352
774,1105.3502225875854
799,218.704674243927
796,369.72492957115173
805,111.93864154815674
795,493.24324893951416
807,137.22561240196228
800,354.4994945526123
809,86.54733037948608
808,149.39480209350586
804,223.6894781589508
790,840.6710503101349
798,551.1499307155609
806,298.5884199142456
813,109.6758394241333
780,1370.4894802570343
793,939.6803154945374
781,1378.0671100616455
811,216.7657117843628
814,196.2751169204712
820,93.8524169921875
821,88.20066547393799
803,490.836487531662
816,275.30949878692627
784,1453.0480315685272
801,688.764004945755
824,214.83504629135132
788,1306.6738691329956
828,182.9482855796814
802,761.6780717372894
815,490.73727536201477
812,537.1633386611938
822,459.056254863739
817,607.7324795722961
829,341.59060740470886
789,1555.94686627388
833,254.91700387001038
827,492.26359820365906
785,1944.2864592075348
839,254.85647988319397
819,899.7826313972473
837,373.5558297634125
832,609.3781585693359
825,902.8030836582184
838,528.229532957077
830,836.3192908763885
846,219.26883006095886
847,277.31388330459595
844,394.2182776927948
823,1174.0243072509766
843,442.12782168388367
810,1487.5129413604736
854,78.00781774520874
855,75.14432787895203
851,233.10466170310974
856,65.91727304458618
850,275.0581920146942
834,1045.3703207969666
845,551.2701587677002
840,855.4806342124939
860,94.62776684761047
835,1112.4033107757568
841,911.6021287441254
867,98.60008692741394
818,1674.5774729251862
831,1372.8712294101715
863,234.6055507659912
848,671.6298599243164
862,352.4019544124603
859,416.049884557724
858,458.57938051223755
864,334.1932888031006
852,603.6677732467651
868,195.02139902114868
849,766.4218587875366
871,210.56763172149658
861,516.4068250656128
842,1317.0285606384277
878,199.2452836036682
879,189.61006689071655
880,289.18586134910583
869,588.7180683612823
875,470.54859590530396
853,1063.9033133983612
826,2199.434764146805
866,919.6324417591095
883,401.695565700531
874,715.1804351806641
836,2186.60999751091
872,899.6811501979828
886,374.29910492897034
889,294.47263264656067
891,233.6337535381317
887,435.11306834220886
870,1086.5621671676636
857,1493.4516150951385
895,214.2620711326599
899,113.24460530281067
898,207.96329879760742
896,259.89711570739746
900,112.51041960716248
892,463.443133354187
890,559.9342615604401
901,146.13746213912964
888,695.2162194252014
897,319.52243280410767
905,143.09369015693665
865,1654.5316524505615
893,581.87726354599
876,1373.0217416286469
911,101.38613939285278
906,254.54313373565674
881,1337.7667524814606
908,271.58299922943115
884,1244.9650666713715
894,690.8337416648865
904,423.55988097190857
907,355.87152647972107
912,225.9345507621765
877,1563.451570034027
915,237.73095417022705
885,1277.2790496349335
923,174.51138591766357
913,457.2461495399475
922,419.8591055870056
909,793.1508247852325
926,348.54225277900696
910,919.3555357456207
918,714.8680634498596
916,885.72261095047
927,562.550971031189
929,345.2099332809448
920,863.0662198066711
930,389.8629729747772
919,934.0803220272064
882,2279.3173661231995
914,1080.669417142868
941,116.20859456062317
902,1497.527860403061
903,1494.9646875858307
937,232.20296382904053
933,462.250061750412
944,94.81504154205322
873,2734.4126014709473
936,421.3357672691345
938,367.90331292152405
946,122.50264024734497
945,162.53494143486023
932,667.7592706680298
931,787.5385875701904
934,538.5027990341187
935,565.0047528743744
921,1393.6194133758545
950,214.33493781089783
957,69.48461484909058
924,1461.4105167388916
951,290.43732261657715
958,93.4519259929657
940,627.6754519939423
948,365.6684195995331
952,294.7339622974396
949,361.33488178253174
942,586.6670489311218
953,393.79571318626404
965,292.56517577171326
939,941.4871525764465
928,1573.3294396400452
954,592.9498229026794
959,487.6029362678528
961,425.23040652275085
943,942.4889500141144
969,169.03532576560974
955,765.1526503562927
956,795.9145789146423
964,722.3598518371582
925,2214.601105451584
978,200.65044331550598
975,359.5169086456299
972,519.0820219516754
976,411.0933561325073
962,969.5907526016235
917,2638.7438340187073
985,72.18266677856445
981,256.67755031585693
971,739.6848125457764
968,988.445611000061
960,1175.3051297664642
989,107.36659359931946
947,1582.8708460330963
982,392.3958625793457
990,122.49816274642944
986,227.24448156356812
991,104.79617929458618
984,377.07661175727844
977,757.7969331741333
980,603.860937833786
987,337.13811564445496
995,156.00180578231812
983,531.2405245304108
979,671.036737203598
1002,69.36520648002625
967,1420.093977689743
1003,115.88836812973022
996,303.08052921295166
1005,101.20702314376831
966,1549.5184152126312
997,339.83873558044434
970,1295.7031998634338
994,412.3446021080017
993,454.0603849887848
1000,316.391081571579
998,429.56026577949524
1009,130.35686540603638
963,1698.8283805847168
1012,233.9026005268097
974,1452.3775117397308
999,586.4535915851593
988,875.8874342441559
1004,554.1811029911041
1015,319.1907765865326
1018,346.5836136341095
1011,475.0642228126526
1016,487.6724817752838
1008,668.6815683841705
1025,244.17406630516052
1001,943.4812166690826
973,2008.211763381958
1006,913.2312986850739
1022,544.3651013374329
1026,405.6503076553345
1020,645.5777759552002
1023,611.519049167633
1024,579.9875812530518
1032,165.8766758441925
1030,267.875693321228
1033,116.8409309387207
1013,985.1655750274658
1031,187.87780022621155
1028,394.64455342292786
1034,150.13531160354614
992,1470.1301064491272
1035,123.59244585037231
1029,380.2645890712738
1019,844.8141088485718
1044,94.77681612968445
1040,180.9126169681549
1046,216.39431834220886
1010,1352.4768242835999
1042,323.42010259628296
1027,760.5194902420044
1036,397.07519459724426
1037,380.83879923820496
1045,327.96784496307373
1038,379.29042196273804
1047,301.3230082988739
1039,392.03825426101685
1051,249.43091225624084
1014,1473.8474836349487
1054,222.4943823814392
1041,604.0801620483398
1021,1375.6682243347168
1059,291.4730260372162
1060,370.2124855518341
1017,1690.3743596076965
1066,211.89191365242004
1064,269.09970593452454
1050,718.242397069931
1043,913.823392868042
1057,630.0479428768158
1048,943.8924038410187
1073,65.64687252044678
1075,51.50407695770264
1072,207.51986050605774
1062,673.2663400173187
1074,172.68203330039978
1068,433.9512937068939
1071,329.20546770095825
1053,902.9448266029358
1063,679.1984331607819
1065,601.5335257053375
1079,72.27391576766968
1067,539.0407173633575
1078,90.87645173072815
1084,106.13252377510071
1085,122.19151449203491
1055,1112.1650383472443
1086,178.31806755065918
1061,974.1521759033203
1007,2594.311037302017
1069,627.3013186454773
1081,280.6458303928375
1070,662.6807560920715
1077,428.74838161468506
1080,368.8912572860718
1089,194.6253478527069
1049,1495.2653489112854
1092,195.80568742752075
1052,1395.187020778656
1088,402.95871663093567
1082,579.1175389289856
1087,533.8635694980621
1083,639.4649591445923
1058,1577.7667424678802
1096,419.50996255874634
1102,308.2224769592285
1093,568.1011588573456
1099,550.7399926185608
1091,723.7796313762665
1111,211.89814829826355
1109,381.08009600639343
1106,542.6618845462799
1090,991.2898862361908
1100,842.2487423419952
1103,730.2071919441223
1112,370.8040690422058
1105,759.9524710178375
1110,582.5745544433594
1076,1544.8654177188873
1120,65.08700394630432
1095,1160.69091463089
1118,189.5990171432495
1119,137.5130181312561
1121,64.67664074897766
1104,926.1343603134155
1116,287.94944739341736
1115,367.8180694580078
1117,330.3848223686218
1129,70.79089713096619
1094,1335.166913509369
1130,65.08360719680786
1056,2587.5094180107117
1127,242.02994990348816
1125,308.34758162498474
1126,311.9850478172302
1113,662.3890516757965
1124,433.22989439964294
1131,329.33310770988464
1097,1591.4167695045471
1114,749.1655995845795
1108,1213.0468049049377
1136,252.4308145046234
1101,1548.0908408164978
1133,389.82036995887756
1107,1298.2779195308685
1134,414.391902923584
1132,570.2199168205261
1137,409.0299324989319
1140,337.8503518104553
1143,321.25812816619873
1128,771.5991177558899
1135,590.2055976390839
1146,333.2734360694885
1148,355.8295373916626
1147,371.12573647499084
1098,2228.180990219116
1152,367.83352613449097
1149,587.5962076187134
1157,278.0462648868561
1158,273.39494132995605
1161,70.82018542289734
1160,129.44187927246094
1162,65.56030988693237
1156,390.3599615097046
1151,567.3947553634644
1155,460.68743443489075
1153,561.3856363296509
1166,115.67254447937012
1167,150.79845142364502
1122,1468.0256748199463
1123,1494.3264842033386
1139,1169.1506567001343
1173,69.41301035881042
1141,1065.9283888339996
1165,292.9113655090332
1172,188.99241518974304
1164,351.03526496887207
1154,801.5879714488983
1176,135.50585317611694
1170,307.7359297275543
1168,407.801326751709
1175,229.3008999824524
1174,278.30298495292664
1138,1427.7135112285614
1169,497.73139214515686
1183,152.30809617042542
1180,263.47361421585083
1181,287.37587118148804
1184,261.5869381427765
1159,947.1258540153503
1145,1544.4584338665009
1187,333.1367483139038
1171,768.1768381595612
1150,1461.1214761734009
1191,300.34083795547485
1144,1832.170039653778
1194,291.9899830818176
1192,458.9196262359619
1196,283.7001657485962
1177,933.2388377189636
1203,152.7229995727539
1163,1427.4780554771423
1200,248.62074255943298
1205,54.061129093170166
1202,289.9811613559723
1201,297.9185664653778
1197,573.4119045734406
1195,648.8269855976105
1204,170.96128249168396
1188,1006.563688993454
1209,127.57151436805725
1142,2405.987735748291
1198,671.3869113922119
1193,868.1768577098846
1199,659.6778976917267
1207,310.30027079582214
1215,110.4709997177124
1211,260.08735036849976
1216,142.2556221485138
1182,1450.0211644172668
1208,381.47184467315674
1217,184.50220036506653
1213,321.1856231689453
1185,1448.8625540733337
1219,344.55949091911316
1210,616.7029330730438
1190,1497.1852769851685
1226,231.2695496082306
1222,362.9764244556427
1189,1594.9689350128174
1220,435.03942799568176
1212,663.267894744873
1225,362.96372413635254
1218,519.24085521698
1186,1775.128762960434
1214,670.5500056743622
1223,572.8256847858429
1233,259.42002034187317
1236,220.57589197158813
1238,243.69361972808838
1242,106.16129612922668
1179,2222.9501740932465
1229,465.9479069709778
1228,569.2422125339508
1235,496.43651962280273
1239,419.150381565094
1206,1342.7536253929138
1247,72.64860367774963
1248,62.56925106048584
1230,678.5323495864868
1243,287.6008839607239
1246,247.5097372531891
1245,257.1981270313263
1237,585.3299350738525
1178,2603.3354868888855
1241,474.16079020500183
1244,344.8346552848816
1234,795.7356083393097
1260,57.57918047904968
1251,255.77611780166626
1258,105.00673937797546
1254,288.4765975475311
1259,207.91161060333252
1252,377.1716983318329
1255,327.53462171554565
1240,780.4256100654602
1224,1388.2053382396698
1253,467.0073597431183
1261,339.18395376205444
1267,219.34448623657227
1265,289.6984980106354
1262,428.48571395874023
1268,299.45536279678345
1256,698.4957745075226
1271,294.78071188926697
1231,1477.5975935459137
1250,897.6080644130707
1227,1691.2249093055725
1232,1500.8358857631683
1257,1020.1866655349731
1263,883.8786516189575
1277,526.0967888832092
1276,624.6998727321625
1280,530.5373373031616
1221,2408.667296409607
1282,544.6448838710785
1281,569.420405626297
1249,1502.770635843277
1275,803.3844203948975
1278,648.6482429504395
1291,81.01290035247803
1292,86.61056780815125
1290,123.26021456718445
1287,208.56126761436462
1293,130.96370697021484
1289,191.71687507629395
1297,52.474960803985596
1283,552.1731164455414
1279,823.3970835208893
1272,1195.9730274677277
1286,427.18246603012085
1264,1526.1352291107178
1284,678.964373588562
1296,241.51553082466125
1303,106.21254420280457
1285,564.2409462928772
1274,1281.827402830124
1266,1558.9089150428772
1304,207.01479172706604
1294,455.8136577606201
1288,601.7484583854675
1295,475.3326156139374
1299,403.3282799720764
1273,1449.6283535957336
1306,311.9545166492462
1298,566.6367335319519
1300,560.5708889961243
1305,516.3207368850708
1314,301.4942846298218
1301,763.7505395412445
1269,1989.5418372154236
1317,427.3787627220154
1311,600.5163509845734
1270,2073.5785427093506
1310,675.5119137763977
1302,923.605758190155
1312,628.8080129623413
1323,205.23680710792542
1320,423.8079297542572
1307,938.1846785545349
1332,116.2565016746521
1333,72.56229376792908
1326,351.69349241256714
1319,741.4606010913849
1321,614.7278668880463
1334,155.22615551948547
1313,934.9695460796356
1315,893.9005901813507
1327,379.1854660511017
1324,510.7374997138977
1342,72.03596639633179
1337,116.15987038612366
1328,443.6860239505768
1330,435.931489944458
1325,610.5341050624847
1309,1216.6717352867126
1338,179.52257299423218
1322,805.9746136665344
1343,194.74416065216064
1336,302.06903195381165
1339,297.1402540206909
1345,190.54693007469177
1316,1213.411333322525
1329,657.8635971546173
1308,1474.4367549419403
1350,273.97379064559937
1344,454.041029214859
1353,329.7495377063751
1331,892.1797885894775
1352,451.5856704711914
1347,594.5622069835663
1318,1555.907014131546
1340,755.869010925293
