REGION_INDEX,TIME,STARTEND
-1,432.72201132774353,1676789671.3121367
6,465.25830149650574,1676790512.283277
8,447.9278597831726,1676790521.8819563
12,477.91690325737,1676790552.2006795
56,495.68437123298645,1676790601.62523
7,548.7808389663696,1676790622.7974083
4,581.1374809741974,1676790629.788293
48,537.4329211711884,1676790643.5405881
30,545.0268485546112,1676790651.295817
36,575.562376499176,1676790681.3683548
47,576.6080298423767,1676790682.7156012
22,612.0438520908356,1676790686.5420144
23,612.8050887584686,1676790687.3033888
10,645.5003764629364,1676790719.6477735
15,646.3379647731781,1676790722.3315332
5,677.0651841163635,1676790724.5625541
34,653.5533998012543,1676790759.8180442
3,714.8391017913818,1676790764.7969222
28,699.644599199295,1676790774.1146212
40,675.065838098526,1676790781.1667469
9,710.1336798667908,1676790784.2829413
57,682.096658706665,1676790789.2174358
29,712.9404718875885,1676790793.6399221
53,700.4505040645599,1676790807.0129843
11,734.0350544452667,1676790808.1829193
26,739.2648272514343,1676790813.7349997
14,740.9850413799286,1676790821.7078855
50,743.8614947795868,1676790850.4239104
25,786.6304614543915,1676790861.1005397
1,829.369462966919,1676790872.910129
38,798.1126511096954,1676790903.9744797
33,799.0374300479889,1676790905.3019588
27,849.5850286483765,1676790924.055118
42,821.8023097515106,1676790927.5320952
37,825.533805847168,1676790931.4303157
49,829.3626163005829,1676790935.9249756
13,865.7069272994995,1676790946.4114525
43,867.3586809635162,1676790973.0915577
18,913.4871411323547,1676790987.918019
44,895.2480261325836,1676791001.5295568
55,927.1858568191528,1676791033.7482595
19,988.8298394680023,1676791065.7572207
35,977.6434319019318,1676791083.4494667
0,1047.924523115158,1676791091.3062994
31,1020.3205740451813,1676791126.5851488
32,1021.207799911499,1676791127.4768422
17,1060.078491449356,1676791134.5083377
45,1048.3258090019226,1676791154.0603893
2,1122.131225824356,1676791165.5876865
46,1059.6223256587982,1676791165.7300317
16,1120.6964180469513,1676791194.8419323
20,1148.8912088871002,1676791225.6157014
51,1192.5936677455902,1676791299.155843
54,1244.6831803321838,1676791351.245393
41,1258.1062247753143,1676791363.836326
39,1292.2719163894653,1676791398.3183732
58,1552.5716180801392,1676791689.1989672
52,1660.8977863788605,1676791767.460038
24,1720.8959605693817,1676791795.3938363
21,1801.413181066513,1676791881.2906368
